Ohio,5/1/2000,"282,518","617,334",155.3,71.07,"43,875,423"
Ohio,6/1/2000,"278,402","607,696",156.22,71.57,"43,491,893"
Ohio,7/1/2000,"278,189","606,876",154.71,70.92,"43,037,603"
Ohio,8/1/2000,"280,035","608,958",156.03,71.75,"43,694,844"
Ohio,9/1/2000,"278,142","605,833",156.12,71.68,"43,423,993"
Wisconsin,10/1/1999,"72,331","182,223",144.84,57.49,"10,476,751"
Wisconsin,11/1/1999,"73,100","183,722",140.24,55.8,"10,251,882"
Wisconsin,12/1/1999,"73,872","185,519",141.35,56.28,"10,441,610"
Wisconsin,1/1/2000,"75,297","189,549",143.33,56.94,"10,791,978"
Wisconsin,2/1/2000,"76,264","191,765",142.03,56.48,"10,831,517"
Wisconsin,3/1/2000,"77,371","194,700",144.42,57.39,"11,173,908"
Wisconsin,4/1/2000,"77,267","194,451",126.36,50.21,"9,763,330"
Wisconsin,5/1/2000,"77,731","195,968",126.13,50.03,"9,804,564"
Wisconsin,6/1/2000,"78,222","197,205",145.95,57.89,"11,416,278"
Wisconsin,7/1/2000,"78,506","198,071",136.3,54.02,"10,700,440"
Wisconsin,8/1/2000,"79,764","201,431",143.25,56.72,"11,426,117"
Wisconsin,9/1/2000,"79,870","201,647",146.9,58.19,"11,732,918"
Arkansas,10/1/1999,"98,960","247,927",176.41,70.42,"17,457,775"
Arkansas,11/1/1999,"99,131","248,020",172.35,68.89,"17,085,081"
Arkansas,12/1/1999,"99,465","248,679",173.99,69.59,"17,305,739"
Arkansas,1/1/2000,"99,324","248,081",171.28,68.57,"17,011,907"
Arkansas,2/1/2000,"98,736","246,467",172.02,68.91,"16,984,954"
Arkansas,3/1/2000,"98,776","246,156",177.06,71.05,"17,489,197"
Arkansas,4/1/2000,"97,977","244,016",174.04,69.88,"17,052,359"
Arkansas,5/1/2000,"98,080","244,276",173.08,69.49,"16,975,328"
Arkansas,6/1/2000,"98,408","245,428",173.18,69.44,"17,042,345"
Arkansas,7/1/2000,"97,979","244,300",174.56,70.01,"17,103,295"
Arkansas,8/1/2000,"99,265","248,144",174.67,69.87,"17,338,394"
Arkansas,9/1/2000,"99,071","247,364",175.53,70.3,"17,390,004"
Louisiana,10/1/1999,"197,848","516,025",197.89,75.87,"39,152,770"
Louisiana,11/1/1999,"194,910","507,249",194.31,74.66,"37,872,159"
Louisiana,12/1/1999,"197,565","515,550",197.14,75.55,"38,947,542"
Louisiana,1/1/2000,"191,063","496,039",190.94,73.55,"36,481,823"
Louisiana,2/1/2000,"191,963","499,520",194.2,74.63,"37,279,144"
Louisiana,3/1/2000,"191,367","497,597",194.2,74.69,"37,163,094"
Louisiana,4/1/2000,"188,640","491,021",196.23,75.39,"37,016,436"
Louisiana,5/1/2000,"186,612","484,627",193.75,74.61,"36,156,244"
Louisiana,6/1/2000,"189,381","493,698",193.45,74.21,"36,635,685"
Louisiana,7/1/2000,"188,514","491,938",193.84,74.28,"36,540,983"
Louisiana,8/1/2000,"191,893","501,004",193.74,74.21,"37,177,623"
Louisiana,9/1/2000,"192,933","503,939",195.27,74.76,"37,673,460"
New Mexico,10/1/1999,"63,583","170,476",185.24,69.09,"11,778,306"
New Mexico,11/1/1999,"63,984","171,525",186.15,69.44,"11,910,761"
New Mexico,12/1/1999,"64,773","173,431",186.44,69.63,"12,076,029"
New Mexico,1/1/2000,"64,371","172,229",182.49,68.21,"11,747,297"
New Mexico,2/1/2000,"64,357","172,134",185.42,69.32,"11,932,808"
New Mexico,3/1/2000,"64,736","172,838",185.22,69.37,"11,990,442"
New Mexico,4/1/2000,"63,202","168,238",182.52,68.57,"11,535,645"
New Mexico,5/1/2000,"63,054","167,573",183.15,68.92,"11,548,472"
New Mexico,6/1/2000,"62,822","166,785",180.25,67.89,"11,323,712"
New Mexico,7/1/2000,"62,272","165,477",180.3,67.85,"11,227,512"
New Mexico,8/1/2000,"62,921","167,004",181.01,68.2,"11,389,396"
New Mexico,9/1/2000,"62,370","164,534",178.12,67.52,"11,109,153"
Oklahoma,10/1/1999,"109,759","260,772",162.96,68.59,"17,886,368"
Oklahoma,11/1/1999,"108,834","258,336",163.05,68.69,"17,745,733"
Oklahoma,12/1/1999,"109,283","260,008",163.65,68.78,"17,884,448"
Oklahoma,1/1/2000,"107,807","255,163",160.13,67.65,"17,262,742"
Oklahoma,2/1/2000,"106,654","251,175",162.79,69.13,"17,362,592"
Oklahoma,3/1/2000,"106,615","250,755",161.45,68.64,"17,212,630"
Oklahoma,4/1/2000,"105,249","247,621",160.92,68.4,"16,936,839"
Oklahoma,5/1/2000,"105,428","248,591",162.16,68.77,"17,095,840"
Oklahoma,6/1/2000,"105,585","249,365",160.79,68.08,"16,976,646"
Oklahoma,7/1/2000,"105,596","249,739",161.58,68.32,"17,062,471"
Oklahoma,8/1/2000,"107,354","254,603",163.19,68.81,"17,518,691"
Oklahoma,9/1/2000,"107,017","253,317",163.07,68.89,"17,451,356"
Texas,10/1/1999,"493,463","1,341,494",210.2,77.32,"103,725,162"
Texas,11/1/1999,"492,147","1,341,213",209.59,76.91,"103,150,741"
Texas,12/1/1999,"497,500","1,358,808",209.11,76.56,"104,032,703"
Texas,1/1/2000,"500,459","1,368,008",205.71,75.26,"102,950,840"
Texas,2/1/2000,"495,855","1,356,907",206.61,75.5,"102,446,752"
Texas,3/1/2000,"489,035","1,332,855",206.67,75.83,"101,070,817"
Texas,4/1/2000,"481,422","1,312,470",205.94,75.54,"99,144,725"
Texas,5/1/2000,"484,274","1,320,420",206.72,75.82,"100,110,307"
Texas,6/1/2000,"483,546","1,315,251",204.91,75.33,"99,082,886"
Texas,7/1/2000,"480,138","1,303,980",205.82,75.79,"98,822,631"
Texas,8/1/2000,"487,021","1,322,293",206.78,76.16,"100,708,524"
Texas,9/1/2000,"486,774","1,319,716",205.26,75.71,"99,914,218"
Colorado,10/1/1999,"71,872","161,789",156.38,69.47,"11,239,698"
Colorado,11/1/1999,"71,412","161,104",157.4,69.77,"11,240,029"
Colorado,12/1/1999,"72,891","162,990",154.81,69.23,"11,284,450"
Colorado,1/1/2000,"70,039","158,092",156.91,69.52,"10,990,070"
Colorado,2/1/2000,"71,193","159,183",167.75,75.02,"11,942,604"
Colorado,3/1/2000,"70,908","157,756",108.09,48.59,"7,664,581"
Colorado,4/1/2000,"69,441","154,143",153.03,68.94,"10,626,857"
Colorado,5/1/2000,"69,153","153,305",151.94,68.54,"10,507,081"
Colorado,6/1/2000,"68,580","152,037",151.15,68.18,"10,365,770"
Colorado,7/1/2000,"67,561","149,343",150.56,68.11,"10,172,315"
Colorado,8/1/2000,"68,489","151,742",151.54,68.4,"10,379,089"
Colorado,9/1/2000,"67,874","149,894",149.88,67.87,"10,172,733"
Iowa,10/1/1999,"53,042","125,715",161.25,68.04,"8,553,277"
Iowa,11/1/1999,"52,724","124,425",159.15,67.44,"8,390,858"
Iowa,12/1/1999,"52,288","122,458",155.95,66.59,"8,154,495"
Iowa,1/1/2000,"52,502","123,665",160.23,68.02,"8,412,145"
Iowa,2/1/2000,"52,723","123,087",156.93,67.22,"8,274,075"
Iowa,3/1/2000,"53,472","125,985",161.44,68.52,"8,632,767"
Iowa,4/1/2000,"53,033","125,259",161.53,68.39,"8,566,297"
Iowa,5/1/2000,"52,030","121,224",156.42,67.14,"8,138,472"
Iowa,6/1/2000,"52,384","122,921",159.95,68.17,"8,378,960"
Iowa,7/1/2000,"52,160","122,248",158.33,67.56,"8,258,518"
Iowa,8/1/2000,"51,989","120,775",155.66,67,"8,092,393"
Iowa,9/1/2000,"52,233","122,100",159.48,68.23,"8,330,325"
Kansas,10/1/1999,"52,779","116,388",131.28,59.53,"6,928,953"
Kansas,11/1/1999,"52,561","115,561",129.53,58.91,"6,808,009"
Kansas,12/1/1999,"52,183","113,643",127.37,58.48,"6,646,311"
Kansas,1/1/2000,"52,561","114,615",128.15,58.77,"6,735,951"
Kansas,2/1/2000,"52,673","113,770",125.64,58.17,"6,618,056"
Kansas,3/1/2000,"53,913","117,617",130.46,59.8,"7,033,317"
Kansas,4/1/2000,"53,591","116,812",131.36,60.27,"7,039,861"
Kansas,5/1/2000,"52,430","113,090",126.55,58.67,"6,634,958"
Kansas,6/1/2000,"53,751","117,283",130.52,59.82,"7,015,574"
Kansas,7/1/2000,"53,880","118,242",128.68,58.64,"6,933,539"
Kansas,8/1/2000,"54,258","118,338",128.42,58.88,"6,967,855"
Kansas,9/1/2000,"55,568","122,775",132.07,59.77,"7,338,594"
Missouri,10/1/1999,"179,240","419,537",165.62,70.76,"29,685,751"
Missouri,11/1/1999,"179,847","420,089",164.54,70.44,"29,592,193"
Missouri,12/1/1999,"180,487","420,717",167.46,71.84,"30,224,518"
Missouri,1/1/2000,"181,398","422,383",162.88,69.95,"29,546,615"
Missouri,2/1/2000,"180,223","418,581",166.55,71.71,"30,015,680"
Missouri,3/1/2000,"179,746","417,213",167.31,72.08,"30,073,329"
Missouri,4/1/2000,"180,668","419,049",164.26,70.82,"29,676,803"
Missouri,5/1/2000,"180,748","419,182",162.72,70.16,"29,411,179"
Missouri,6/1/2000,"184,335","427,640",159.81,68.89,"29,459,412"
Missouri,7/1/2000,"185,509","429,368",158.87,68.64,"29,471,152"
Missouri,8/1/2000,"186,486","431,257",162.96,70.47,"30,388,955"
Missouri,9/1/2000,"188,365","434,823",161.92,70.14,"30,499,164"
Montana,10/1/1999,"24,759","58,295",169.49,71.99,"4,196,424"
Montana,11/1/1999,"25,006","58,760",169.76,72.25,"4,245,131"
Montana,12/1/1999,"25,130","59,213",169.25,71.83,"4,253,357"
Montana,1/1/2000,"25,380","59,798",169.02,71.73,"4,289,603"
Montana,2/1/2000,"25,528","60,179",170.86,72.48,"4,361,758"
Montana,3/1/2000,"25,685","60,484",171.77,72.95,"4,412,009"
Montana,4/1/2000,"25,470","60,060",169.73,71.98,"4,323,078"
Montana,5/1/2000,"25,481","60,017",170.05,72.2,"4,333,023"
Montana,6/1/2000,"25,318","59,456",167.46,71.31,"4,239,746"
Montana,7/1/2000,"25,281","59,547",167.3,71.03,"4,229,511"
Montana,8/1/2000,"25,378","59,633",165.77,70.55,"4,206,882"
Montana,9/1/2000,"24,940","58,146",164.54,70.57,"4,103,591"
Nebraska,10/1/1999,"36,183","86,415",146.31,61.26,"5,293,801"
Nebraska,11/1/1999,"35,949","85,643",145.75,61.18,"5,239,691"
Nebraska,12/1/1999,"35,775","84,882",144.91,61.07,"5,183,981"
Nebraska,1/1/2000,"35,865","83,885",142.25,60.82,"5,101,915"
Nebraska,2/1/2000,"35,320","83,159",145.89,61.96,"5,152,711"
Nebraska,3/1/2000,"35,584","83,363",145.61,62.16,"5,181,429"
Nebraska,4/1/2000,"34,803","81,384",145.04,62.02,"5,047,797"
Nebraska,5/1/2000,"34,656","80,894",144.27,61.81,"4,999,989"
Nebraska,6/1/2000,"34,656","80,894",141.95,60.81,"4,919,256"
Nebraska,7/1/2000,"34,214","79,555",144.03,61.94,"4,927,985"
Nebraska,8/1/2000,"34,459","80,036",144.03,62.01,"4,963,042"
Nebraska,9/1/2000,"34,093","78,857",143.05,61.85,"4,876,965"
North Dakota,10/1/1999,"13,278","31,177",153.82,65.51,"2,042,366"
North Dakota,11/1/1999,"13,607","31,958",154.69,65.86,"2,104,897"
North Dakota,12/1/1999,"13,540","31,636",153.24,65.58,"2,074,835"
North Dakota,1/1/2000,"13,810","32,441",153.78,65.46,"2,123,637"
North Dakota,2/1/2000,"13,931","32,787",157.95,67.11,"2,200,419"
North Dakota,3/1/2000,"13,758","31,973",153.99,66.26,"2,118,621"
North Dakota,4/1/2000,"13,925","32,674",157.38,67.07,"2,191,468"
North Dakota,5/1/2000,"13,716","31,972",156.05,66.94,"2,140,334"
North Dakota,6/1/2000,"13,411","31,321",154.01,65.95,"2,065,467"
North Dakota,7/1/2000,"13,482","31,667",155.93,66.38,"2,102,202"
North Dakota,8/1/2000,"13,435","31,430",155.99,66.68,"2,095,757"
North Dakota,9/1/2000,"13,351","30,853",152.46,65.97,"2,035,456"
South Dakota,10/1/1999,"16,321","42,810",189.51,72.25,"3,092,986"
South Dakota,11/1/1999,"16,369","42,831",185.08,70.73,"3,029,506"
South Dakota,12/1/1999,"16,353","42,684",186.2,71.33,"3,044,852"
South Dakota,1/1/2000,"16,738","43,677",185.95,71.26,"3,112,474"
South Dakota,2/1/2000,"16,451","42,437",181.9,70.52,"2,992,473"
South Dakota,3/1/2000,"16,700","43,440",189.75,72.95,"3,168,828"
South Dakota,4/1/2000,"16,770","43,735",188.99,72.47,"3,169,425"
South Dakota,5/1/2000,"16,267","42,243",183.51,70.67,"2,985,198"
South Dakota,6/1/2000,"16,267","42,243",191.45,73.72,"3,114,269"
South Dakota,7/1/2000,"16,257","42,934",185.86,70.37,"3,021,451"
South Dakota,8/1/2000,"16,227","42,708",185.19,70.36,"3,005,107"
South Dakota,9/1/2000,"16,380","42,906",186.22,71.09,"3,050,288"
Utah,10/1/1999,"33,141","83,549",175.09,69.45,"5,802,599"
Utah,11/1/1999,"31,116","79,745",180.52,70.44,"5,616,948"
Utah,12/1/1999,"33,847","83,930",178.27,71.89,"6,033,744"
Utah,1/1/2000,"33,173","83,532",174.11,69.15,"5,775,861"
Utah,2/1/2000,"33,438","84,393",172.03,68.16,"5,752,311"
Utah,3/1/2000,"33,109","83,152",175.05,69.7,"5,795,827"
Utah,4/1/2000,"32,518","82,220",171.64,67.88,"5,581,345"
Utah,5/1/2000,"32,481","81,414",171.25,68.32,"5,562,269"
Utah,6/1/2000,"32,558","81,316",173.25,69.37,"5,640,764"
Utah,7/1/2000,"31,718","79,159",172.64,69.17,"5,475,683"
Utah,8/1/2000,"32,235","80,466",175.01,70.11,"5,641,525"
Utah,9/1/2000,"32,058","80,122",174.19,69.7,"5,584,178"
Wyoming,10/1/1999,"8,712","21,763",173.31,69.38,"1,509,893"
Wyoming,11/1/1999,"8,854","22,107",173.74,69.58,"1,538,266"
Wyoming,12/1/1999,"9,048","22,620",170.87,68.35,"1,546,033"
Wyoming,1/1/2000,"9,194","23,122",172.49,68.59,"1,585,894"
Wyoming,2/1/2000,"9,118","22,905",174.24,69.36,"1,588,702"
Wyoming,3/1/2000,"9,290","23,293",174.34,69.53,"1,619,656"
Wyoming,4/1/2000,"9,106","22,905",174.66,69.44,"1,590,462"
Wyoming,5/1/2000,"9,094","22,850",174.1,69.29,"1,583,280"
Wyoming,6/1/2000,"8,878","22,418",173.62,68.76,"1,541,380"
Wyoming,7/1/2000,"8,693","21,787",175.16,69.89,"1,522,653"
Wyoming,8/1/2000,"8,777","22,063",171.72,68.31,"1,507,213"
Wyoming,9/1/2000,"8,660","21,534",168.38,67.71,"1,458,164"
Alaska,10/1/1999,"12,735","38,097",310.01,103.63,"3,947,985"
Alaska,11/1/1999,"12,681","37,362",276.49,93.84,"3,506,190"
Alaska,12/1/1999,"7,217","15,950",193.46,87.54,"1,396,183"
Alaska,1/1/2000,"13,568","39,673",298.43,102.06,"4,049,056"
Alaska,2/1/2000,"14,199","41,768",304.48,103.51,"4,323,260"
Alaska,3/1/2000,"14,686","43,224",305.5,103.8,"4,486,556"
Alaska,4/1/2000,"14,788","32,595",312.17,141.63,"4,616,376"
Alaska,5/1/2000,"14,532","42,871",273.07,92.56,"3,968,306"
Alaska,6/1/2000,"14,008","41,082",284.23,96.92,"3,981,468"
Alaska,7/1/2000,"13,470","39,719",288.39,97.8,"3,884,616"
Alaska,8/1/2000,"13,322","39,033",284.7,97.17,"3,792,762"
Alaska,9/1/2000,"13,294","38,918",292,99.74,"3,881,804"
Arizona,10/1/1999,"95,398","258,172",211.99,78.33,"20,223,140"
Arizona,11/1/1999,"95,753","259,332",207.29,76.54,"19,848,583"
Arizona,12/1/1999,"95,312","256,481",210.43,78.2,"20,056,890"
Arizona,1/1/2000,"94,194","254,044",203.17,75.33,"19,137,192"
Arizona,2/1/2000,"93,497","251,342",208.05,77.39,"19,452,034"
Arizona,3/1/2000,"95,198","256,009",207.9,77.31,"19,791,270"
Arizona,4/1/2000,"94,385","256,017",207.59,76.53,"19,593,394"
Arizona,5/1/2000,"94,768","257,155",208.64,76.89,"19,772,180"
Arizona,6/1/2000,"95,973","260,929",207.68,76.39,"19,931,844"
Arizona,7/1/2000,"96,767","264,406",208.75,76.4,"20,199,754"
Arizona,8/1/2000,"97,168","265,931",217.54,79.49,"21,137,748"
Arizona,9/1/2000,"98,397","268,213",214.45,78.67,"21,101,595"
California,10/1/1999,"697,902","1,922,749",202.95,73.67,"141,641,286"
California,11/1/1999,"695,641","1,895,136",197.3,72.42,"137,252,440"
California,12/1/1999,"694,269","1,882,556",203.77,75.15,"141,471,804"
California,1/1/2000,"678,604","1,845,475",203.02,74.65,"137,768,391"
California,2/1/2000,"686,078","1,861,705",201.15,74.13,"138,006,750"
California,3/1/2000,"683,930","1,866,047",207.11,75.91,"141,650,532"
California,4/1/2000,"675,729","1,840,870",204.7,75.14,"138,319,831"
California,5/1/2000,"666,599","1,811,434",201.84,74.27,"134,542,993"
California,6/1/2000,"659,838","1,789,943",203.42,74.99,"134,224,585"
California,7/1/2000,"651,418","1,765,313",202.6,74.76,"131,977,234"
California,8/1/2000,"636,461","1,746,574",205.39,74.85,"130,723,506"
California,9/1/2000,"637,615","1,740,317",206.64,75.71,"131,753,615"
Guam,10/1/1999,"6,417","21,300",445.24,134.14,"2,857,115"
Guam,11/1/1999,"6,388","21,238",446.31,134.24,"2,851,003"
Guam,12/1/1999,"6,485","21,267",446.45,136.14,"2,895,230"
Guam,1/1/2000,"6,600","22,031",448.76,134.44,"2,961,828"
Guam,2/1/2000,"6,765","22,333",444.49,134.64,"3,006,979"
Guam,3/1/2000,"6,975","22,762",432.33,132.48,"3,015,496"
Guam,4/1/2000,"6,948","22,983",437.91,132.39,"3,042,604"
Guam,5/1/2000,"6,905","22,928",443.8,133.65,"3,064,431"
Guam,6/1/2000,"6,839","22,545",447.2,135.66,"3,058,433"
Guam,7/1/2000,"6,677","22,166",446.63,134.54,"2,982,170"
Guam,8/1/2000,"6,773","22,518",454.58,136.73,"3,078,859"
Guam,9/1/2000,"6,849","22,733",447.68,134.88,"3,066,167"
Hawaii,10/1/1999,"55,554","122,743",265.53,120.18,"14,751,101"
Hawaii,11/1/1999,"55,521","122,248",263.36,119.61,"14,621,896"
Hawaii,12/1/1999,"55,028","120,461",261.6,119.5,"14,395,097"
Hawaii,1/1/2000,"54,886","120,321",260.17,118.68,"14,279,938"
Hawaii,2/1/2000,"54,323","118,041",255.76,117.7,"13,893,585"
Hawaii,3/1/2000,"55,037","119,830",258.68,118.81,"14,236,910"
Hawaii,4/1/2000,"54,166","117,614",258.2,118.91,"13,985,812"
Hawaii,5/1/2000,"54,074","116,746",254.29,117.78,"13,750,503"
Hawaii,6/1/2000,"53,406","115,745",256.02,118.13,"13,673,024"
Hawaii,7/1/2000,"53,157","115,219",229.41,105.84,"12,194,875"
Hawaii,8/1/2000,"52,654","113,370",249.96,116.09,"13,161,265"
Hawaii,9/1/2000,"52,733","114,157",252.52,116.65,"13,315,876"
Idaho,10/1/1999,"21,940","54,940",167.28,66.8,"3,670,211"
Idaho,11/1/1999,"22,575","56,659",168.07,66.97,"3,794,278"
Idaho,12/1/1999,"23,336","58,879",168.18,66.66,"3,924,725"
Idaho,1/1/2000,"23,471","59,244",167.69,66.44,"3,935,880"
Idaho,2/1/2000,"23,868","60,404",169.33,66.91,"4,041,669"
Idaho,3/1/2000,"24,232","61,103",169.28,67.13,"4,102,089"
Idaho,4/1/2000,"23,743","59,831",167.36,66.41,"3,973,644"
Idaho,5/1/2000,"23,533","59,246",165.52,65.74,"3,895,089"
Idaho,6/1/2000,"23,255","58,246",163.38,65.23,"3,799,400"
Idaho,7/1/2000,"22,633","56,530",162.51,65.07,"3,678,149"
Idaho,8/1/2000,"22,871","56,986",161.79,64.93,"3,700,296"
Idaho,9/1/2000,"22,632","56,222",161.21,64.89,"3,648,452"
Nevada,10/1/1999,"27,568","59,084",168.59,78.66,"4,647,808"
Nevada,11/1/1999,"26,701","57,763",165.74,76.61,"4,425,290"
Nevada,12/1/1999,"28,088","60,340",169.26,78.79,"4,754,167"
Nevada,1/1/2000,"26,886","58,138",167.99,77.69,"4,516,536"
Nevada,2/1/2000,"28,213","60,271",161.63,75.66,"4,559,965"
Nevada,3/1/2000,"28,796","61,711",174.93,81.63,"5,037,324"
Nevada,4/1/2000,"28,483","61,252",162,75.33,"4,614,185"
Nevada,5/1/2000,"28,886","62,334",170.72,79.11,"4,931,355"
Nevada,6/1/2000,"29,013","62,729",168.82,78.08,"4,898,038"
Nevada,7/1/2000,"28,866","62,283",165.33,76.62,"4,772,372"
Nevada,8/1/2000,"28,912","62,267",162.63,75.51,"4,701,987"
Nevada,9/1/2000,"29,084","62,687",164.49,76.32,"4,783,958"
Oregon,10/1/1999,"107,170","221,000",146.88,71.23,"15,741,315"
Oregon,11/1/1999,"108,200","222,603",146.17,71.05,"15,815,603"
Oregon,12/1/1999,"110,361","227,580",134.47,65.21,"14,840,631"
Oregon,1/1/2000,"116,862","241,663",140.8,68.09,"16,454,251"
Oregon,2/1/2000,"116,564","238,929",148.21,72.3,"17,275,628"
Oregon,3/1/2000,"116,843","239,459",147.39,71.92,"17,220,908"
Oregon,4/1/2000,"115,358","235,308",145.18,71.17,"16,747,671"
Oregon,5/1/2000,"115,963","236,878",145.41,71.19,"16,862,431"
Oregon,6/1/2000,"115,949","237,007",144.51,70.7,"16,755,602"
Oregon,7/1/2000,"114,975","234,449",143.03,70.14,"16,444,676"
Oregon,8/1/2000,"116,627","238,147",143.99,70.51,"16,792,668"
Oregon,9/1/2000,"117,541","239,620",142.82,70.06,"16,787,488"
Washington,10/1/1999,"129,031","287,413",156.69,70.34,"20,217,281"
Washington,11/1/1999,"129,813","287,426",148.39,67.02,"19,263,128"
Washington,12/1/1999,"131,675","291,724",155.76,70.31,"20,509,771"
Washington,1/1/2000,"132,695","294,233",152.62,68.83,"20,251,311"
Washington,2/1/2000,"135,984","302,619",153.48,68.97,"20,871,086"
Washington,3/1/2000,"138,685","307,599",153.52,69.22,"21,291,559"
Washington,4/1/2000,"136,345","301,409",150.71,68.17,"20,547,940"
Washington,5/1/2000,"136,350","302,012",147.7,66.68,"20,139,475"
Washington,6/1/2000,"133,750","294,405",148.27,67.36,"19,831,458"
Washington,7/1/2000,"131,406","287,754",147.61,67.41,"19,396,671"
Washington,8/1/2000,"133,219","292,621",147.96,67.36,"19,710,784"
Washington,9/1/2000,"132,821","291,516",146.55,66.77,"19,465,236"
US Summary,10/1/1999,"7,440,094","17,530,703",173.14,73.48,"1,288,153,593"
US Summary,11/1/1999,"7,440,916","17,538,216",171.76,72.87,"1,278,020,541"
US Summary,12/1/1999,"7,453,186","17,445,538",172.15,73.55,"1,283,089,864"
US Summary,1/1/2000,"7,399,539","17,323,336",167.71,71.63,"1,240,940,740"
US Summary,2/1/2000,"7,359,951","17,191,024",169.68,72.64,"1,248,825,542"
US Summary,3/1/2000,"7,393,964","17,285,182",170.93,73.12,"1,263,856,246"
US Summary,4/1/2000,"7,310,720","17,040,733",169.76,72.83,"1,241,069,845"
US Summary,5/1/2000,"7,294,217","17,018,465",168.47,72.21,"1,228,847,290"
US Summary,6/1/2000,"7,303,386","17,045,814",168.47,72.18,"1,230,400,932"
US Summary,7/1/2000,"7,247,496","16,895,039",167.79,71.98,"1,216,065,478"
US Summary,8/1/2000,"7,281,653","17,004,637",169.17,72.44,"1,231,836,095"
US Summary,9/1/2000,"7,290,672","17,013,325",169.01,72.43,"1,232,212,614"
Connecticut,10/1/2000,"81,548","157,281",136.83,70.94,"11,158,107"
Connecticut,11/1/2000,"81,154","156,327",138.64,71.97,"11,250,975"
Connecticut,12/1/2000,"80,984","155,890",139.73,72.59,"11,315,968"
Connecticut,1/1/2001,"81,764","157,141",132.49,68.94,"10,832,900"
Connecticut,2/1/2001,"81,691","156,370",139.59,72.93,"11,403,551"
Connecticut,3/1/2001,"82,363","157,143",142.7,74.79,"11,753,130"
Connecticut,4/1/2001,"81,882","156,474",134.96,70.62,"11,050,413"
Connecticut,5/1/2001,"82,053","157,006",139.49,72.9,"11,445,904"
Connecticut,6/1/2001,"81,703","156,315",141.35,73.88,"11,548,483"
Connecticut,7/1/2001,"81,968","157,105",134.1,69.96,"10,991,569"
Connecticut,8/1/2001,"82,839","158,972",140.16,73.04,"11,610,851"
Connecticut,9/1/2001,"82,335","158,347",137.5,71.49,"11,320,671"
Maine,10/1/2000,"51,389","100,000",131.57,67.61,"6,761,043"
Maine,11/1/2000,"51,554","100,596",130.81,67.04,"6,743,550"
Maine,12/1/2000,"52,245","101,829",131.56,67.5,"6,873,405"
Maine,1/1/2001,"52,897","103,883",136.86,69.69,"7,239,333"
Maine,2/1/2001,"52,898","104,470",136.9,69.32,"7,241,656"
Maine,3/1/2001,"53,881","106,570",137.58,69.56,"7,413,101"
Maine,4/1/2001,"53,666","105,901",137.91,69.89,"7,400,965"
Maine,5/1/2001,"54,221","106,977",137.75,69.82,"7,468,870"
Maine,6/1/2001,"53,826","105,778",136.03,69.22,"7,322,215"
Maine,7/1/2001,"53,718","105,459",136.26,69.41,"7,319,699"
Maine,8/1/2001,"53,922","106,260",135.32,68.67,"7,296,538"
Maine,9/1/2001,"53,590","104,868",135.34,69.16,"7,253,015"
Massachusetts,10/1/2000,"105,785","222,719",137.48,65.3,"14,543,570"
Massachusetts,11/1/2000,"105,458","221,726",134.68,64.06,"14,203,102"
Massachusetts,12/1/2000,"105,467","221,783",134.24,63.84,"14,158,090"
Massachusetts,1/1/2001,"105,280","220,731",138.56,66.09,"14,587,966"
Massachusetts,2/1/2001,"104,228","217,659",134.94,64.62,"14,064,740"
Massachusetts,3/1/2001,"104,661","218,503",137.07,65.65,"14,345,469"
Massachusetts,4/1/2001,"102,735","213,894",139.99,67.24,"14,381,447"
Massachusetts,5/1/2001,"104,041","216,651",137.68,66.12,"14,324,202"
Massachusetts,6/1/2001,"105,231","219,074",136.98,65.8,"14,414,538"
Massachusetts,7/1/2001,"104,049","216,713",139.71,67.08,"14,537,169"
Massachusetts,8/1/2001,"104,747","218,709",138.26,66.22,"14,481,996"
Massachusetts,9/1/2001,"106,372","222,519",140.52,67.17,"14,947,029"
New Hampshire,10/1/2000,"17,723","35,257",127.55,64.11,"2,260,490"
New Hampshire,11/1/2000,"17,601","35,207",131.35,65.66,"2,311,820"
New Hampshire,12/1/2000,"17,524","34,531",131.43,66.7,"2,303,234"
New Hampshire,1/1/2001,"17,684","34,753",127.94,65.1,"2,262,497"
New Hampshire,2/1/2001,"17,735","34,860",129.98,66.13,"2,305,261"
New Hampshire,3/1/2001,"17,816","35,049",122.33,62.18,"2,179,366"
New Hampshire,4/1/2001,"17,952","35,465",131.06,66.34,"2,352,773"
New Hampshire,5/1/2001,"18,042","35,654",131.45,66.52,"2,371,645"
New Hampshire,6/1/2001,"18,076","35,630",131.11,66.52,"2,369,957"
New Hampshire,7/1/2001,"18,244","36,119",131.92,66.63,"2,406,742"
New Hampshire,8/1/2001,"18,429","36,857",132.79,66.39,"2,447,114"
New Hampshire,9/1/2001,"18,582","37,269",133.48,66.55,"2,480,408"
New York,10/1/2000,"706,840","1,415,327",160.71,80.26,"113,597,517"
New York,11/1/2000,"711,554","1,421,421",158.14,79.16,"112,526,074"
New York,12/1/2000,"717,381","1,433,200",157.23,78.7,"112,790,663"
New York,1/1/2001,"693,716","1,363,735",159.82,81.3,"110,870,327"
New York,2/1/2001,"665,180","1,324,767",163.68,82.19,"108,879,300"
New York,3/1/2001,"675,607","1,332,823",173.64,88.02,"117,314,590"
New York,4/1/2001,"675,663","1,334,260",170.97,86.58,"115,516,570"
